,organization,dataset_name,column_name,tags,theme,isopen,license_id,license_title,accessLevel,license
3636,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3637,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3638,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3639,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3640,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3641,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3642,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3643,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3644,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3645,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3646,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3647,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3648,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3649,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3650,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3651,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3652,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3653,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work8_10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3654,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3655,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3656,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work11,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3657,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work12,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3658,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work13,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3659,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work14,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3660,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,work15,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3661,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3662,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3663,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3664,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3665,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3666,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3667,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf7open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3668,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3669,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3670,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3671,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,conf11,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3672,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3673,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3674,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3675,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3676,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3677,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3678,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3679,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3680,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3681,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3682,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc11,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3683,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc12,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3684,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc13,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3685,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc14,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3686,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc15,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3687,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc16,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3688,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc17,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3689,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc18,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3690,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc19,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3691,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,inc20,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3692,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3693,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv1open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3694,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3695,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3696,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3697,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3698,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3699,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3700,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3701,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3702,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3703,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv4_8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3704,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3705,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3706,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3707,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv7open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3708,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3709,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv8open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3710,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv8a,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3711,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3712,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv9a,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3713,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv9b,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3714,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3715,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv11,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3716,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv12,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3717,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv13open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3718,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv14,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3719,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv14open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3720,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv14a,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3721,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv15,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3722,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv15open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3723,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv15a,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3724,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3725,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3726,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3727,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3728,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3729,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3730,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3731,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3732,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3733,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3734,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv16_10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3735,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv17,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3736,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv18open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3737,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv19,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3738,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv20,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3739,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv21,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3740,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv22,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3741,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv23,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3742,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv23open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3743,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3744,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3745,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3746,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3747,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3748,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3749,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_7,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3750,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_8,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3751,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24open,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3752,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_9,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3753,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv24_10,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3754,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv26,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3755,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv26a,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3756,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,liv27,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3757,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh1,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3758,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh2,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3759,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh3,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3760,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh4,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3761,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh5,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
3762,Allegheny County / City of Pittsburgh / Western PA Regional Data Center,state-of-aging-in-allegheny-county-survey,neigh6,"['aging', 'allegheny-county', 'gerontology', 'older-adults', 'survey']",Demographics,False,notspecified,License not specified,public,
